"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"09562";100.00;100.00;100.00;99.53;98.93;98.37;91.69;88.23;82.67;82.65;100.00;100.00;100.00;100.00;100.00;100.00;99.53;98.93;98.37;91.69;88.23;82.67;82.65;100.00;100.00;100.00;99.00;94.66;93.09;80.96;63.82;;;;;;;;;;33.00;81.12;81.12;81.12;81.12;81.12;81.12;81.12;81.12;81.11;81.11;100.00;99.85;;;100.00;100.00
"09563";100.00;100.00;100.00;100.00;99.25;99.05;96.41;88.34;68.18;68.18;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.26;99.07;96.41;88.34;68.18;68.18;100.00;100.00;100.00;100.00;95.80;94.23;86.80;72.41;;;;;;;;;;2.22;67.82;67.82;67.82;67.82;67.82;67.82;67.82;67.82;67.82;67.82;100.00;99.90;;;100.00;100.00
"09564";100.00;100.00;100.00;99.81;99.38;99.13;98.15;94.96;88.58;88.48;100.00;100.00;100.00;100.00;100.00;100.00;99.82;99.39;99.14;98.15;94.96;88.58;88.48;100.00;100.00;100.00;99.10;96.20;94.59;88.20;74.54;;;;;;;;;;1.19;88.51;88.51;88.51;88.51;88.51;88.49;88.49;88.49;88.38;88.29;100.00;100.00;;;100.00;100.00
"09565";100.00;100.00;99.77;99.37;99.20;99.05;96.08;85.50;64.89;64.89;100.00;100.00;97.63;100.00;100.00;100.00;99.49;99.38;99.28;96.08;85.50;64.89;64.89;100.00;100.00;99.56;98.44;97.53;96.29;91.66;70.21;;;;;;;;;;0.39;64.80;64.80;64.80;64.80;64.80;64.80;64.80;64.80;64.80;64.80;100.00;100.00;;;100.00;97.63
"09571";99.16;99.05;98.22;95.17;93.63;91.50;81.00;64.04;48.54;30.14;94.81;94.68;87.33;99.99;99.97;99.87;95.17;93.63;91.50;81.00;64.04;48.54;30.14;96.79;96.28;93.75;86.22;84.09;81.09;65.28;35.87;;;;;;;;;;9.70;50.37;50.37;50.37;50.37;50.37;50.37;50.02;49.62;39.77;21.19;99.98;81.94;;;91.62;87.33
"09572";99.93;99.92;99.85;99.26;98.11;96.83;89.00;65.03;35.60;17.88;99.84;99.84;98.29;100.00;100.00;100.00;99.26;98.11;96.83;89.00;65.03;35.60;17.88;99.92;99.91;99.40;95.47;91.86;88.37;75.39;39.14;;;;;;;;;;4.23;48.25;48.25;48.25;48.25;48.25;48.25;47.76;47.76;31.73;13.78;100.00;96.69;;;99.33;98.29
"09573";99.94;99.92;99.87;99.34;98.69;97.27;91.31;68.43;45.99;45.99;99.68;99.56;98.16;100.00;100.00;100.00;99.35;98.71;97.35;91.31;68.43;45.99;45.99;99.93;99.91;99.69;98.29;96.18;94.67;86.96;55.72;;;;;;;;;;0.80;46.88;46.88;46.88;46.88;46.88;46.88;45.27;45.27;45.27;45.27;100.00;95.22;;;99.60;98.16
"09574";99.70;99.37;98.22;96.40;94.54;93.84;79.76;64.57;26.97;8.23;98.43;98.41;97.16;99.99;99.98;99.88;97.46;95.45;94.77;79.76;64.57;26.97;8.23;99.66;99.12;97.66;94.71;86.94;85.41;65.02;41.95;;;;;;;;;;4.83;48.28;48.28;48.28;48.28;48.28;48.28;47.53;47.53;22.67;3.53;99.92;92.92;;;98.38;97.16
"09575";98.75;98.50;97.57;95.35;94.45;90.15;76.93;56.39;31.32;31.32;93.02;92.92;85.04;99.93;99.92;99.73;95.35;94.45;90.15;76.93;56.39;31.32;31.32;98.21;97.83;96.11;84.90;83.41;78.77;62.00;30.70;;;;;;;;;;6.25;43.31;43.31;43.31;43.31;43.31;43.31;42.22;42.22;25.72;25.72;99.47;74.54;;;91.66;85.04
"09576";98.98;98.40;97.67;95.69;93.45;90.23;80.43;61.63;18.04;15.77;98.80;98.74;93.62;99.94;99.94;99.90;96.04;94.28;91.57;80.43;61.63;18.04;15.77;98.69;97.82;96.55;89.74;86.26;82.01;71.44;44.70;;;;;;;;;;5.29;42.92;42.92;42.92;42.92;42.92;42.92;42.71;42.71;13.32;11.02;100.00;94.13;;;98.19;93.62
"09577";98.36;97.94;96.61;95.01;93.84;91.85;81.40;63.60;22.79;6.32;90.51;90.35;83.01;99.84;99.80;99.45;96.59;95.40;93.64;81.40;63.60;22.79;6.32;97.77;97.28;95.10;88.14;84.25;80.14;62.58;30.68;;;;;;;;;;6.32;55.86;55.86;55.86;55.86;55.86;55.86;55.86;52.15;16.68;0.21;99.59;78.79;;;89.38;83.01
"09661";100.00;100.00;100.00;99.80;99.42;99.33;98.61;96.44;93.99;93.99;99.99;99.99;99.99;100.00;100.00;100.00;100.00;99.42;99.33;98.61;96.44;93.99;93.99;100.00;100.00;100.00;99.58;98.80;98.54;97.19;89.08;;;;;;;;;;67.80;91.32;91.32;91.32;91.32;91.32;91.32;91.32;91.32;91.32;91.32;100.00;99.99;;;99.99;99.99
"09662";100.00;100.00;100.00;99.00;98.30;96.65;92.64;85.40;69.08;14.47;100.00;100.00;99.50;100.00;100.00;100.00;99.00;98.30;96.65;92.64;85.40;69.08;14.47;100.00;100.00;100.00;98.00;91.57;86.94;75.88;57.02;;;;;;;;;;14.47;94.00;94.00;94.00;94.00;94.00;68.00;65.60;65.60;65.60;0.01;100.00;100.00;;;99.95;99.50
"09663";100.00;100.00;100.00;99.66;98.76;97.02;93.25;91.34;83.94;70.72;99.95;99.95;98.84;100.00;100.00;100.00;99.66;98.76;97.02;93.25;91.34;83.94;70.72;100.00;100.00;100.00;99.00;95.16;79.96;37.06;24.83;;;;;;;;;;2.16;89.37;89.37;89.37;89.37;89.37;89.37;89.37;89.37;82.47;67.51;100.00;99.72;;;99.85;98.84
"09671";99.70;99.64;99.43;98.55;95.35;93.66;82.59;57.98;37.25;29.94;99.03;99.01;97.96;99.99;99.99;99.98;98.96;95.35;93.66;82.59;57.98;37.25;29.94;99.70;99.62;99.36;97.43;92.82;90.25;68.15;37.74;;;;;;;;;;4.76;35.44;35.44;35.44;35.44;34.83;34.41;33.96;33.96;33.92;26.36;99.98;92.35;;;98.96;97.96
"09672";98.33;98.06;97.21;94.54;92.24;90.65;79.04;58.24;50.27;50.09;94.67;94.57;89.11;99.73;99.59;99.46;94.54;92.24;90.65;79.04;58.24;50.27;50.09;94.59;93.60;91.30;86.07;82.68;78.98;61.22;24.23;;;;;;;;;;2.42;60.49;60.49;60.49;60.49;60.45;60.45;53.14;53.14;49.27;49.08;99.88;82.77;;;93.58;89.11
"09673";99.60;99.54;99.14;97.73;95.17;91.72;75.00;50.67;41.47;41.20;90.03;89.94;87.06;99.97;99.96;99.89;97.79;95.17;91.72;75.00;50.67;41.47;41.20;99.53;99.47;98.71;96.47;92.68;87.68;62.39;24.35;;;;;;;;;;6.15;36.13;36.13;36.13;36.13;36.13;36.13;36.13;36.13;36.13;36.02;99.71;72.92;;;88.80;87.06
"09674";99.09;98.94;98.40;97.27;96.17;93.40;77.38;53.19;44.38;11.44;90.01;89.82;84.80;99.93;99.91;99.76;98.05;96.17;93.40;77.38;53.19;44.38;11.44;98.92;98.66;97.84;95.70;92.48;88.97;68.43;34.30;;;;;;;;;;5.45;40.13;40.13;40.13;40.13;40.13;40.13;40.13;40.13;40.13;6.74;99.56;74.55;;;88.87;84.80
"09675";99.40;99.36;99.10;98.13;97.65;95.53;80.97;48.56;31.46;1.58;96.94;96.90;93.90;100.00;100.00;99.96;98.45;97.65;95.53;80.97;48.56;31.46;1.58;98.67;98.06;96.74;95.21;94.22;91.33;75.85;32.39;;;;;;;;;;1.58;43.59;43.59;43.59;43.59;43.59;43.59;30.23;30.23;30.23;0.14;100.00;88.54;;;95.66;93.90
"09676";99.71;99.70;99.52;99.14;98.19;96.11;88.50;73.45;57.87;37.50;97.48;97.44;95.55;99.97;99.97;99.95;99.15;98.19;96.11;88.50;73.45;57.87;37.50;99.64;99.64;99.32;98.45;96.01;90.99;69.43;43.49;;;;;;;;;;1.16;62.23;62.23;62.23;62.23;60.34;58.96;58.95;58.95;57.15;36.71;99.95;94.31;;;96.93;95.55
"09677";99.78;99.67;99.41;98.12;96.52;94.70;81.94;48.56;33.23;31.41;97.29;97.27;95.81;99.97;99.95;99.93;98.12;96.52;94.70;81.94;48.56;33.23;31.41;99.63;99.42;98.82;96.78;93.75;90.74;74.19;26.75;;;;;;;;;;1.94;36.14;36.14;36.14;36.14;33.59;33.47;33.47;33.47;31.55;29.72;99.87;84.75;;;96.83;95.81
"09678";99.74;99.72;99.36;98.60;97.06;94.22;78.36;60.89;53.96;1.92;93.50;93.29;88.07;99.98;99.98;99.84;98.87;97.06;94.22;78.36;60.89;53.96;1.92;99.65;99.55;98.11;94.61;91.24;84.84;63.54;26.64;;;;;;;;;;1.92;59.17;59.17;59.17;59.17;59.17;59.17;55.67;55.67;53.13;0.07;99.96;80.57;;;92.46;88.07
"09679";99.86;99.81;99.66;98.81;97.17;94.20;84.88;58.63;36.84;28.71;96.36;96.24;88.66;100.00;100.00;99.99;98.81;97.17;94.20;84.88;58.63;36.84;28.71;99.75;99.59;99.33;97.95;94.71;91.02;77.35;39.14;;;;;;;;;;1.16;47.94;47.94;47.94;47.94;44.40;43.95;42.88;42.88;35.81;27.60;99.97;89.31;;;95.20;88.66
"09761";100.00;100.00;100.00;99.17;98.02;97.73;96.78;93.11;83.44;83.43;100.00;100.00;98.54;100.00;100.00;100.00;99.17;98.02;97.73;96.78;93.11;83.44;83.43;100.00;100.00;100.00;98.00;92.67;90.82;87.54;74.52;;;;;;;;;;10.01;82.38;82.38;82.38;82.38;82.38;82.38;82.38;82.38;82.38;82.38;100.00;99.94;;;100.00;98.54
"09762";100.00;100.00;100.00;100.00;99.36;99.15;98.16;96.73;95.32;95.32;99.72;99.70;98.15;100.00;100.00;100.00;100.00;99.36;99.15;98.16;96.73;95.32;95.32;100.00;100.00;100.00;99.22;97.86;95.77;92.76;82.59;;;;;;;;;;3.25;96.00;96.00;96.00;96.00;96.00;96.00;95.01;95.01;95.01;95.01;100.00;99.61;;;98.98;98.15
"09763";100.00;100.00;100.00;99.39;99.12;98.98;98.01;96.84;96.09;96.09;99.98;99.98;99.36;100.00;100.00;100.00;99.43;99.12;98.98;98.01;96.84;96.09;96.09;100.00;100.00;100.00;98.33;98.09;97.78;95.77;91.90;;;;;;;;;;85.63;93.00;93.00;93.00;93.00;93.00;93.00;90.62;90.62;90.62;90.62;100.00;99.37;;;99.96;99.36
"09764";99.78;99.76;99.67;98.83;98.57;98.30;95.84;91.19;86.36;86.36;99.99;99.99;99.80;100.00;100.00;100.00;99.00;98.57;98.30;95.84;91.19;86.36;86.36;99.43;99.41;99.27;97.88;96.78;96.19;89.67;66.57;;;;;;;;;;2.05;88.00;88.00;88.00;88.00;88.00;88.00;85.53;85.53;85.53;85.53;100.00;96.25;;;99.99;99.80
"09771";98.00;97.78;96.62;93.60;92.77;91.82;77.81;62.37;47.68;34.93;96.42;96.01;86.15;99.81;99.77;99.15;93.60;92.77;91.82;77.81;62.37;47.68;34.93;97.87;97.61;95.73;91.85;90.13;88.64;72.72;47.83;;;;;;;;;;3.65;47.49;47.49;47.49;47.49;47.49;47.49;46.95;46.95;44.35;31.46;100.00;79.03;;;95.49;86.15
"09772";99.75;99.68;99.13;98.11;97.11;94.94;80.27;69.72;59.02;59.02;96.45;96.42;93.46;99.99;99.98;99.89;98.25;97.11;94.94;80.27;69.72;59.02;59.02;99.50;99.24;97.89;95.69;92.96;89.36;71.62;50.64;;;;;;;;;;3.30;57.51;57.51;57.51;57.51;57.51;57.51;56.36;56.36;56.36;56.36;99.99;83.04;;;95.71;93.46
"09773";99.62;99.48;98.68;96.71;95.32;91.12;57.94;48.80;9.71;9.16;96.50;96.47;92.44;99.98;99.98;99.78;96.71;95.32;91.12;57.94;48.80;9.71;9.16;99.36;99.25;98.04;94.67;92.53;86.21;49.24;30.05;;;;;;;;;;2.11;40.91;40.91;40.91;40.91;40.91;40.91;40.78;40.78;7.99;7.38;99.91;75.03;;;96.48;92.44
"09774";99.18;98.97;98.44;96.92;94.67;92.26;62.35;51.46;41.33;2.74;96.33;95.95;94.88;99.86;99.86;99.79;97.00;94.67;92.26;62.35;51.46;41.33;2.74;98.85;98.40;96.57;92.42;88.40;84.36;54.14;34.87;;;;;;;;;;2.74;41.84;41.84;41.84;41.84;41.84;41.84;40.77;40.77;39.76;0.09;100.00;78.58;;;96.25;94.88
"09775";99.91;99.83;99.41;97.70;95.40;94.01;86.81;75.84;70.41;70.30;96.91;96.84;92.76;100.00;100.00;99.97;99.52;95.40;94.01;86.81;75.84;70.41;70.30;99.25;98.84;97.43;91.48;79.21;74.05;60.68;24.77;;;;;;;;;;1.70;71.58;71.58;71.58;71.58;71.58;71.58;71.21;71.21;69.71;69.60;100.00;87.35;;;96.72;92.76
"09776";99.31;99.05;97.39;94.62;90.87;89.71;79.16;67.74;57.66;57.28;99.11;99.11;94.96;99.98;99.98;99.92;94.62;90.87;89.71;79.16;67.74;57.66;57.28;99.08;98.49;96.20;92.96;83.35;77.94;63.83;41.66;;;;;;;;;;14.80;49.29;49.29;49.29;49.29;49.29;49.29;47.97;47.97;47.97;47.57;99.95;85.60;;;99.06;94.96
"09777";99.52;99.33;98.02;94.95;93.81;91.84;80.99;65.98;56.76;55.67;93.69;93.64;86.95;99.97;99.93;99.75;95.33;93.81;91.84;80.99;65.98;56.76;55.67;99.39;99.19;97.40;93.29;91.15;87.09;70.40;39.31;;;;;;;;;;5.12;53.10;53.10;53.10;53.10;53.10;53.10;52.35;52.34;52.34;51.25;100.00;70.03;;;93.50;86.95
"09778";97.18;96.09;91.74;89.70;88.37;86.28;68.37;55.27;46.86;46.86;93.22;93.19;89.52;99.76;99.68;99.17;93.91;88.37;86.28;68.37;55.27;46.86;46.86;96.47;95.14;90.31;86.17;83.70;80.89;59.35;33.91;;;;;;;;;;6.25;41.70;41.70;41.70;41.70;41.70;41.70;41.58;41.58;41.58;41.58;99.98;69.29;;;93.18;89.52
"09779";98.01;97.39;95.47;91.96;89.71;82.25;62.48;55.95;50.96;50.96;92.40;91.91;86.94;99.66;99.61;99.15;92.01;89.71;82.25;62.48;55.95;50.96;50.96;97.42;96.81;94.35;83.48;77.42;69.27;45.58;28.02;;;;;;;;;;4.29;47.98;47.98;47.98;47.98;47.98;47.98;47.95;47.95;47.95;47.95;99.87;69.30;;;91.56;86.94
"09780";98.89;98.67;97.40;95.68;94.40;93.02;86.86;72.13;65.66;63.79;96.43;96.23;94.24;99.95;99.92;99.58;96.51;94.40;93.02;86.86;72.13;65.66;63.79;98.58;98.32;95.76;90.28;86.24;83.81;65.83;34.37;;;;;;;;;;3.60;65.03;65.03;65.03;65.03;65.03;65.03;64.22;64.02;64.02;62.15;99.75;81.80;;;96.12;94.24
"10041";99.99;99.99;99.83;99.59;99.09;98.53;91.66;76.06;69.02;58.38;99.80;99.79;97.13;100.00;100.00;100.00;99.59;99.09;98.53;91.66;76.06;69.02;58.38;99.99;99.94;99.26;97.82;96.83;96.01;85.36;49.56;;;;;;;;;;3.38;70.70;70.70;70.70;70.70;70.70;70.70;70.66;70.66;67.92;55.98;100.00;97.12;;;99.57;97.13
"10042";99.75;99.70;99.53;98.61;97.37;91.35;66.28;49.89;35.04;2.87;91.08;90.96;88.58;100.00;99.99;99.97;98.61;97.37;91.35;66.28;49.89;35.04;2.87;99.21;98.97;97.34;95.85;93.62;87.03;55.42;29.87;;;;;;;;;;1.21;34.00;34.00;34.00;34.00;34.00;34.00;34.00;34.00;34.00;1.76;99.95;78.69;;;90.32;88.58
"10043";99.96;99.93;99.73;99.47;99.02;98.16;80.87;76.47;73.55;51.96;99.42;99.21;98.28;100.00;100.00;100.00;99.47;99.02;98.16;80.87;76.47;73.55;51.96;99.83;99.07;98.18;94.17;93.25;92.02;61.49;36.89;;;;;;;;;;1.60;73.05;73.05;73.05;73.05;73.05;73.05;72.47;72.47;72.46;50.88;100.00;91.20;;;98.91;98.28
"10044";99.93;99.91;99.72;99.53;98.24;95.90;84.88;76.79;64.46;55.33;98.41;98.36;95.78;100.00;99.99;99.98;99.53;98.24;95.90;84.88;76.79;64.46;55.33;99.62;99.36;99.08;98.43;96.57;92.98;74.75;50.69;;;;;;;;;;3.41;64.30;64.30;64.30;64.30;64.30;64.30;64.30;64.30;64.30;55.16;99.84;94.37;;;97.78;95.78
"10045";99.87;99.83;99.73;99.47;99.23;98.77;92.82;88.22;75.86;75.72;99.35;99.07;97.62;99.99;99.99;99.96;99.48;99.23;98.77;92.82;88.22;75.86;75.72;99.09;98.92;98.11;96.17;95.84;94.81;81.20;49.98;;;;;;;;;;3.00;85.77;85.77;85.77;85.77;85.77;85.77;85.77;85.34;74.76;74.55;99.79;91.26;;;98.71;97.62
"10046";99.34;99.17;98.84;98.48;96.36;91.16;62.03;49.59;26.05;0.40;97.51;97.47;94.80;100.00;100.00;100.00;98.48;96.36;91.16;62.03;49.59;26.05;0.40;96.44;95.81;93.67;90.90;87.88;83.73;48.27;27.10;;;;;;;;;;0.40;39.75;39.75;39.75;39.75;39.75;39.75;39.75;39.75;25.80;0.13;100.00;88.32;;;96.57;94.80
"11000";100.00;100.00;100.00;99.26;98.63;98.03;96.41;94.61;91.18;85.30;100.00;100.00;99.98;100.00;100.00;100.00;99.26;98.63;98.03;96.41;94.61;91.18;85.30;100.00;100.00;99.00;98.00;94.45;91.54;83.54;56.39;;;;;;;;;;7.22;93.37;93.37;93.37;93.37;93.37;93.37;93.37;93.37;90.86;84.78;100.00;99.95;;;100.00;99.98
"12051";98.92;98.76;97.63;94.21;91.55;90.20;75.79;51.65;0.31;0.30;100.00;100.00;98.29;100.00;100.00;99.99;94.44;91.55;90.20;75.79;51.65;0.31;0.30;98.33;98.19;95.95;90.59;89.47;87.87;75.79;51.64;;;;;;;;;;0.30;63.00;63.00;63.00;63.00;63.00;63.00;0.06;0.06;0.06;0.05;100.00;98.41;;;100.00;98.29
"12052";100.00;100.00;100.00;99.00;98.17;97.22;94.81;92.36;90.36;64.75;99.93;99.93;99.45;100.00;100.00;100.00;99.01;98.17;97.22;94.81;92.36;90.36;64.75;100.00;100.00;99.00;98.00;94.14;92.05;83.87;68.51;;;;;;;;;;8.33;89.70;89.70;89.70;89.70;89.70;89.70;89.70;89.70;89.70;61.97;100.00;98.93;;;99.93;99.45
"12053";99.84;99.79;99.03;96.73;94.51;94.00;90.58;87.50;50.47;0.64;99.91;99.89;84.65;100.00;100.00;99.99;96.73;94.51;94.00;90.58;87.50;50.47;0.64;99.34;99.20;96.59;87.95;86.62;84.97;74.13;51.95;;;;;;;;;;0.64;84.63;84.63;84.63;84.63;84.63;84.63;84.63;84.63;50.44;0.06;100.00;99.54;;;96.99;84.65
"12054";100.00;100.00;100.00;99.09;98.71;98.30;93.69;89.54;84.72;68.73;100.00;100.00;99.99;100.00;100.00;100.00;99.09;98.71;98.30;93.69;89.54;84.72;68.73;100.00;100.00;100.00;97.51;96.87;95.07;85.99;64.85;;;;;;;;;;28.00;81.37;81.37;81.37;81.37;81.37;81.37;81.37;81.37;81.24;62.59;100.00;99.62;;;100.00;99.99
"12060";97.29;97.14;96.34;93.84;91.15;87.63;69.01;54.89;43.91;21.28;98.99;98.97;97.40;99.95;99.94;99.91;95.22;91.15;87.63;69.01;54.89;43.91;21.28;96.70;96.53;94.86;89.41;85.93;82.12;49.68;24.33;;;;;;;;;;9.06;43.27;43.27;43.27;43.27;43.26;43.26;43.26;43.10;41.00;12.41;100.00;91.70;;;98.55;97.40
"12061";98.20;97.52;96.08;92.82;90.11;87.01;58.14;44.26;31.33;25.83;98.42;98.34;96.33;99.98;99.98;99.88;93.73;90.11;87.01;58.14;44.26;31.33;25.83;97.83;97.13;95.21;91.51;87.20;81.97;49.27;25.50;;;;;;;;;;10.44;35.15;35.15;35.15;35.15;35.15;35.15;34.95;34.95;30.66;20.16;100.00;79.48;;;98.01;96.33
"12062";96.64;96.20;94.69;90.33;88.32;85.06;70.18;45.34;16.33;16.33;88.57;88.45;83.87;99.83;99.81;99.68;94.12;88.32;85.06;70.18;45.34;16.33;16.33;96.36;95.94;94.39;89.68;87.66;84.21;67.84;39.68;;;;;;;;;;16.33;6.16;6.16;6.16;6.16;6.16;6.16;5.59;4.26;4.26;0.31;100.00;68.59;;;87.82;83.87
"12063";98.39;98.29;97.11;94.29;91.32;87.72;70.77;58.14;43.27;37.19;98.00;97.87;95.85;99.98;99.97;99.91;95.20;91.32;87.72;70.77;58.14;43.27;37.19;98.20;98.09;96.54;92.57;88.94;83.40;57.19;28.17;;;;;;;;;;9.35;51.65;51.65;51.65;51.65;51.65;51.65;50.06;50.06;35.54;28.84;100.00;88.93;;;97.85;95.85
"12064";96.28;95.23;91.53;87.69;85.09;81.84;48.50;32.91;15.33;5.05;94.41;94.32;89.13;99.83;99.65;99.01;89.15;85.09;81.84;48.50;32.91;15.33;5.05;96.11;95.02;91.11;86.99;83.71;79.67;44.72;24.81;;;;;;;;;;1.63;24.47;24.47;24.47;24.47;24.47;24.46;24.46;17.07;14.00;3.65;99.93;78.36;;;93.67;89.13
"12065";99.53;99.38;98.76;95.43;92.56;88.76;73.06;58.58;43.78;7.11;98.54;98.54;98.05;100.00;100.00;100.00;95.43;92.56;88.76;73.06;58.58;43.78;7.11;99.51;99.33;98.45;94.25;90.99;86.38;64.74;37.49;;;;;;;;;;6.53;48.31;48.31;48.31;48.31;48.24;48.20;48.20;48.20;43.54;0.69;100.00;89.99;;;98.54;98.05
"12066";99.00;98.90;97.79;94.18;92.32;90.24;80.10;65.97;27.68;8.38;97.65;97.61;94.41;99.99;99.99;99.95;95.18;92.32;90.24;80.10;65.97;27.68;8.38;98.71;98.59;97.37;88.42;85.10;82.43;67.86;42.09;;;;;;;;;;8.38;62.44;62.44;62.44;62.34;56.87;56.87;45.91;45.91;21.02;0.18;100.00;86.04;;;97.06;94.41
"12067";97.81;97.38;95.58;91.85;88.61;84.59;67.26;50.23;36.52;6.73;95.38;95.34;90.58;99.96;99.96;99.82;93.67;88.61;84.59;67.26;50.23;36.52;6.73;97.64;96.98;94.65;89.97;86.54;82.14;58.69;31.90;;;;;;;;;;3.17;40.98;40.98;40.98;40.98;40.53;40.53;39.95;39.19;36.29;3.90;100.00;79.35;;;94.80;90.58
"12068";99.06;99.01;98.17;93.49;88.83;84.31;67.75;45.22;19.88;0.78;94.59;94.56;91.40;99.97;99.97;99.91;93.49;88.83;84.31;67.75;45.22;19.88;0.78;99.01;98.97;98.01;93.12;87.58;82.22;63.52;33.11;;;;;;;;;;0.78;36.20;36.20;36.20;36.20;36.20;36.20;27.75;27.75;19.64;0.40;100.00;72.08;;;94.55;91.40
"12069";99.32;99.07;97.92;95.11;92.35;88.69;64.56;45.71;23.95;18.78;97.45;97.35;95.70;99.97;99.96;99.82;95.18;92.35;88.69;64.56;45.71;23.95;18.78;99.12;98.67;96.70;93.32;89.90;84.90;57.72;29.55;;;;;;;;;;0.89;35.19;35.19;35.19;35.19;35.19;35.19;32.95;32.93;23.69;18.41;100.00;86.26;;;97.43;95.70
"12070";98.91;98.87;98.12;94.27;90.07;86.14;69.58;46.64;13.38;1.48;93.85;93.85;91.86;99.95;99.95;99.92;94.30;90.07;86.14;69.58;46.64;13.38;1.48;98.83;98.80;97.82;92.71;87.96;83.51;64.86;30.76;;;;;;;;;;1.48;35.35;35.35;35.35;35.35;35.35;34.74;34.53;34.53;12.30;0.37;100.00;71.56;;;93.84;91.86
"12071";97.71;96.78;94.75;89.86;86.04;83.12;67.52;37.60;18.69;14.83;94.11;94.09;81.36;99.86;99.85;99.54;92.79;86.04;83.12;67.52;37.60;18.69;14.83;97.42;96.29;92.85;85.82;74.51;70.75;53.01;26.39;;;;;;;;;;0.29;51.94;51.94;51.94;51.94;51.94;51.93;32.92;21.39;18.58;14.71;99.92;75.85;;;87.28;81.36
"12072";99.31;99.03;98.59;96.85;94.28;91.58;69.03;50.78;35.44;17.08;97.34;97.25;96.43;100.00;100.00;99.96;96.85;94.28;91.58;69.03;50.78;35.44;17.08;99.11;98.23;97.59;93.90;87.54;82.84;60.08;32.50;;;;;;;;;;5.10;35.66;35.66;35.66;35.66;35.66;35.66;33.85;33.85;32.09;12.29;100.00;83.80;;;97.32;96.43
"12073";98.04;97.86;96.38;90.29;86.85;83.00;56.31;33.34;13.91;1.94;90.70;90.66;85.71;99.71;99.69;99.45;90.29;86.85;83.00;56.31;33.34;13.91;1.94;97.68;97.50;95.87;85.67;75.95;71.38;53.18;26.61;;;;;;;;;;1.94;38.51;38.51;38.51;38.49;38.49;38.49;16.35;16.23;12.69;0.24;99.92;67.34;;;90.48;85.71
"13003";100.00;100.00;100.00;99.40;98.80;98.17;95.70;91.93;88.31;31.32;100.00;100.00;99.93;100.00;100.00;100.00;99.40;98.80;98.17;95.70;91.93;88.31;31.32;100.00;100.00;100.00;99.00;97.36;95.92;90.09;68.33;;;;;;;;;;1.17;89.00;89.00;89.00;89.00;89.00;89.00;88.29;88.29;88.29;31.00;100.00;99.70;;;100.00;99.93
"13004";100.00;100.00;100.00;99.01;98.55;97.58;95.93;93.18;89.59;81.33;99.99;99.99;99.77;100.00;100.00;100.00;99.01;98.55;97.58;95.93;93.18;89.59;81.33;100.00;100.00;99.51;98.00;96.25;94.45;89.05;69.82;;;;;;;;;;8.61;89.05;89.05;89.05;89.05;89.05;89.05;89.05;89.05;88.69;80.43;100.00;99.55;;;99.99;99.77
"13071";94.49;93.37;87.81;78.86;75.20;72.89;66.05;54.68;39.14;35.10;94.96;94.89;91.83;99.52;99.42;98.69;81.60;75.20;72.89;66.05;54.68;39.14;35.10;93.76;92.48;85.93;69.79;62.94;60.62;50.00;34.36;;;;;;;;;;21.25;54.10;54.10;54.10;54.10;53.40;52.61;52.31;24.81;18.40;14.35;100.00;74.49;;;94.63;91.83
"13072";93.93;92.73;85.34;69.81;63.66;60.58;49.84;38.77;24.73;6.00;95.75;95.63;92.40;99.73;99.65;98.84;70.54;63.66;60.58;49.84;38.77;24.73;6.00;93.81;92.60;84.91;67.26;50.60;47.24;33.50;16.89;;;;;;;;;;2.05;30.08;30.08;30.08;30.08;30.03;30.03;29.91;29.91;24.27;4.29;100.00;77.28;;;95.47;92.40
"13073";96.59;95.96;90.00;80.11;77.77;76.33;70.54;66.28;52.50;44.83;97.35;97.32;94.47;99.87;99.80;99.07;80.22;77.77;76.33;70.54;66.28;52.50;44.83;96.03;95.37;87.47;69.25;65.26;62.85;53.58;40.84;;;;;;;;;;18.00;56.80;56.80;56.80;56.80;56.79;56.79;52.78;52.78;39.08;30.56;100.00;84.76;;;97.03;94.47
